player_name,team_abbr,position,position_family,overall,trait_grade,trait_delta_vs_madden,performance_grade,performance_weight,macabets_rating,final_delta_vs_madden,rating_source
Emeka Egbuka,TB,WR,WR,81.0,82.42,1.4200000000000017,90.41701244813277,0.1693333333333333,83.77,2.769999999999996,Madden 27 + nflverse performance
Marvin Harrison Jr,ARI,WR,WR,80.0,81.02,1.019999999999996,83.50829875518671,0.0973333333333333,81.26,1.2600000000000051,Madden 27 + nflverse performance
Jayden Reed,GB,WR,WR,80.0,80.98,0.980000000000004,72.81327800829875,0.0293333333333333,80.74,0.7399999999999949,Madden 27 + nflverse performance
Kayshon Boutte,HOU,WR,WR,80.0,81.25,1.25,82.19917012448133,0.0613333333333333,81.31,1.3100000000000023,Madden 27 + nflverse performance
Josh Downs,IND,WR,WR,80.0,80.83,0.8299999999999983,82.67842323651453,0.1173333333333333,81.05,1.0499999999999972,Madden 27 + nflverse performance
Quentin Johnston,LAC,WR,WR,80.0,81.09,1.0900000000000034,88.57676348547717,0.112,81.93,1.9300000000000068,Madden 27 + nflverse performance
Ricky Pearsall,SF,WR,WR,80.0,80.9,0.9000000000000057,73.49585062240665,0.0706666666666666,80.38,0.37999999999999545,Madden 27 + nflverse performance
Luther Burden III,CHI,WR,WR,79.0,79.53,0.5300000000000011,84.32572614107885,0.08,79.91,0.9099999999999966,Madden 27 + nflverse performance
Troy Franklin,DEN,WR,WR,79.0,80.15,1.1500000000000057,88.850622406639,0.1386666666666667,81.36,2.3599999999999994,Madden 27 + nflverse performance
Tank Dell,HOU,WR,WR,79.0,80.31,1.3100000000000023,,0.0,80.31,1.3100000000000023,Madden 27 baseline
Xavier Worthy,KC,WR,WR,79.0,79.71,0.7099999999999937,81.9875518672199,0.0973333333333333,79.93,0.9300000000000068,Madden 27 + nflverse performance
Romeo Doubs,NE,WR,WR,79.0,80.23,1.230000000000004,86.28008298755185,0.1133333333333333,80.92,1.9200000000000017,Madden 27 + nflverse performance
Rashid Shaheed,SEA,WR,WR,79.0,79.8,0.7999999999999972,86.1058091286307,0.1226666666666666,80.57,1.5699999999999932,Madden 27 + nflverse performance
Marvin Mims Jr,DEN,WR,WR,78.0,79.37,1.3700000000000045,78.21991701244814,0.068,79.29,1.2900000000000063,Madden 27 + nflverse performance
Christian Watson,GB,WR,WR,78.0,79.31,1.3100000000000023,84.9896265560166,0.0733333333333333,79.73,1.730000000000004,Madden 27 + nflverse performance
Matthew Golden,GB,WR,WR,78.0,79.22,1.2199999999999989,74.43568464730289,0.0586666666666666,78.94,0.9399999999999977,Madden 27 + nflverse performance
Tre Tucker,LV,WR,WR,78.0,79.15,1.1500000000000057,88.14937759336098,0.1226666666666666,80.25,2.25,Madden 27 + nflverse performance
Darius Slayton,NYG,WR,WR,78.0,79.21,1.2099999999999937,78.92946058091286,0.084,79.19,1.1899999999999977,Madden 27 + nflverse performance
Marquise Brown,PHI,WR,WR,78.0,79.07,1.0699999999999932,84.1929460580913,0.0986666666666666,79.58,1.5799999999999983,Madden 27 + nflverse performance
Christian Kirk,SF,WR,WR,78.0,79.41,1.4099999999999966,73.56224066390041,0.0693333333333333,79.0,1.0,Madden 27 + nflverse performance
Calvin Ridley,TEN,WR,WR,78.0,78.96,0.9599999999999937,69.69502074688796,0.048,78.52,0.519999999999996,Madden 27 + nflverse performance
Kendrick Bourne,ARI,WR,WR,77.0,78.37,1.3700000000000045,75.26763485477179,0.0706666666666666,78.15,1.1500000000000057,Madden 27 + nflverse performance
Rashod Bateman,BAL,WR,WR,77.0,78.66,1.6599999999999966,73.70746887966806,0.0506666666666666,78.41,1.4099999999999966,Madden 27 + nflverse performance
Jayden Higgins,HOU,WR,WR,77.0,78.63,1.6299999999999955,83.33402489626556,0.0906666666666666,79.06,2.0600000000000023,Madden 27 + nflverse performance
Jalen Nailor,LV,WR,WR,77.0,78.47,1.4699999999999989,82.22821576763486,0.0706666666666666,78.74,1.7399999999999949,Madden 27 + nflverse performance
DeMario Douglas,NE,WR,WR,77.0,78.32,1.3199999999999932,81.65560165975104,0.0613333333333333,78.52,1.519999999999996,Madden 27 + nflverse performance
Deebo Samuel Sr,SF,WR,WR,77.0,77.84,0.8400000000000034,89.24688796680496,0.132,79.35,2.3499999999999943,Madden 27 + nflverse performance
Brandon Aiyuk,SF,WR,WR,77.0,78.68,1.6800000000000068,,0.0,78.68,1.6800000000000068,Madden 27 baseline
Elic Ayomanor,TEN,WR,WR,77.0,78.61,1.6099999999999994,82.83402489626556,0.1186666666666666,79.11,2.1099999999999994,Madden 27 + nflverse performance
Carnell Tate,TEN,WR,WR,77.0,78.56,1.5600000000000023,,0.0,78.56,1.5600000000000023,Madden 27 baseline
Jalen Coker,CAR,WR,WR,76.0,77.8,1.7999999999999972,78.75311203319502,0.0573333333333333,77.85,1.8499999999999943,Madden 27 + nflverse performance
Ryan Flournoy,DAL,WR,WR,76.0,77.68,1.6800000000000068,83.80912863070539,0.0746666666666666,78.14,2.1400000000000006,Madden 27 + nflverse performance
KaVontae Turpin,DAL,WR,WR,76.0,76.17,0.1700000000000017,79.7448132780083,0.0506666666666666,76.35,0.3499999999999943,Madden 27 + nflverse performance
Mack Hollins,NE,WR,WR,76.0,77.98,1.980000000000004,82.56224066390041,0.0866666666666666,78.38,2.3799999999999955,Madden 27 + nflverse performance
Jordyn Tyson,NO,WR,WR,76.0,77.8,1.7999999999999972,,0.0,77.8,1.7999999999999972,Madden 27 baseline
Darnell Mooney,NYG,WR,WR,76.0,77.91,1.9099999999999966,78.06016597510373,0.096,77.92,1.9200000000000017,Madden 27 + nflverse performance
Calvin Austin,NYG,WR,WR,76.0,76.84,0.8400000000000034,79.12033195020746,0.0733333333333333,77.01,1.0100000000000051,Madden 27 + nflverse performance
Tim Patrick,NYJ,WR,WR,76.0,77.87,1.8700000000000045,72.37759336099585,0.032,77.69,1.6899999999999977,Madden 27 + nflverse performance
Dontayvion Wicks,PHI,WR,WR,76.0,77.51,1.5100000000000051,78.43983402489626,0.0613333333333333,77.57,1.5699999999999932,Madden 27 + nflverse performance
Makai Lemon,PHI,WR,WR,76.0,77.06,1.0600000000000023,,0.0,77.06,1.0600000000000023,Madden 27 baseline
Demarcus Robinson,SF,WR,WR,76.0,77.54,1.5400000000000063,74.3838174273859,0.0466666666666666,77.39,1.3900000000000006,Madden 27 + nflverse performance
Keon Coleman,BUF,WR,WR,75.0,76.87,1.8700000000000045,80.97095435684646,0.0786666666666666,77.19,2.1899999999999977,Madden 27 + nflverse performance
Joshua Palmer,BUF,WR,WR,75.0,76.92,1.9200000000000017,,0.0,76.92,1.9200000000000017,Madden 27 baseline
Kalif Raymond,CHI,WR,WR,75.0,76.62,1.6200000000000045,74.85477178423237,0.04,76.55,1.5499999999999972,Madden 27 + nflverse performance
KC Concepcion Jr,CLE,WR,WR,75.0,76.59,1.5900000000000034,,0.0,76.59,1.5900000000000034,Madden 27 baseline
Tyquan Thornton,KC,WR,WR,75.0,76.95,1.9500000000000028,78.08091286307054,0.0493333333333333,77.01,2.010000000000005,Madden 27 + nflverse performance
Tutu Atwell,LA,WR,WR,75.0,76.29,1.2900000000000063,67.8298755186722,0.02,76.12,1.1200000000000045,Madden 27 + nflverse performance
JuJu Smith-Schuster,NYG,WR,WR,75.0,76.31,1.3100000000000023,75.65560165975103,0.06,76.27,1.269999999999996,Madden 27 + nflverse performance
Omar Cooper Jr.,NYJ,WR,WR,75.0,76.9,1.9000000000000057,,0.0,76.9,1.9000000000000057,Madden 27 baseline
Adonai Mitchell,NYJ,WR,WR,75.0,76.41,1.4099999999999966,78.78838174273858,0.0986666666666666,76.64,1.6400000000000006,Madden 27 + nflverse performance
Elijah Moore,PHI,WR,WR,75.0,75.97,0.9699999999999989,65.43775933609959,0.0226666666666666,75.73,0.730000000000004,Madden 27 + nflverse performance
Tory Horton,SEA,WR,WR,75.0,76.65,1.6500000000000057,72.66182572614107,0.0293333333333333,76.53,1.5300000000000011,Madden 27 + nflverse performance
Jaylin Lane,WAS,WR,WR,75.0,76.23,1.230000000000004,69.57676348547717,0.0426666666666666,75.95,0.9500000000000028,Madden 27 + nflverse performance
Devin Duvernay,ARI,WR,WR,74.0,75.63,1.6299999999999955,56.07261410788382,0.0066666666666666,75.5,1.5,Madden 27 + nflverse performance
Xavier Legette,CAR,WR,WR,74.0,75.44,1.4399999999999977,79.64315352697095,0.0853333333333333,75.8,1.7999999999999972,Madden 27 + nflverse performance
Cedric Tillman,CLE,WR,WR,74.0,75.9,1.9000000000000057,74.61618257261411,0.052,75.83,1.8299999999999983,Madden 27 + nflverse performance
Denzel Boston,CLE,WR,WR,74.0,75.67,1.6700000000000017,,0.0,75.67,1.6700000000000017,Madden 27 baseline
Marquez Valdes-Scantling,DAL,WR,WR,74.0,76.02,2.019999999999996,68.6701244813278,0.0386666666666666,75.74,1.7399999999999949,Madden 27 + nflverse performance
Nick Westbrook-Ikhine,IND,WR,WR,74.0,76.02,2.019999999999996,63.178423236514526,0.0266666666666666,75.68,1.6800000000000068,Madden 27 + nflverse performance
Jalen Tolbert,MIA,WR,WR,74.0,75.8,1.7999999999999972,70.97302904564316,0.0453333333333333,75.58,1.5799999999999983,Madden 27 + nflverse performance
Devaughn Vele,NO,WR,WR,74.0,75.88,1.8799999999999955,75.4356846473029,0.052,75.86,1.8599999999999994,Madden 27 + nflverse performance
Germie Bernard,PIT,WR,WR,74.0,75.97,1.9699999999999989,,0.0,75.97,1.9699999999999989,Madden 27 baseline
De'Zhaun Stribling,SF,WR,WR,74.0,76.09,2.0900000000000034,,0.0,76.09,2.0900000000000034,Madden 27 baseline
Jalen McMillan,TB,WR,WR,74.0,75.53,1.5300000000000011,66.39834024896267,0.02,75.35,1.3499999999999943,Madden 27 + nflverse performance
Chimere Dike,TEN,WR,WR,74.0,75.52,1.519999999999996,84.0850622406639,0.0986666666666666,76.37,2.3700000000000045,Madden 27 + nflverse performance
Dyami Brown,WAS,WR,WR,74.0,75.93,1.9300000000000068,74.53319502074687,0.0493333333333333,75.86,1.8599999999999994,Madden 27 + nflverse performance
Olamide Zaccheaus,ATL,WR,WR,73.0,74.97,1.9699999999999989,80.24688796680498,0.0866666666666666,75.43,2.430000000000007,Madden 27 + nflverse performance
Jahan Dotson,ATL,WR,WR,73.0,74.9,1.9000000000000057,72.21991701244812,0.048,74.77,1.769999999999996,Madden 27 + nflverse performance
Zachariah Branch,ATL,WR,WR,73.0,74.51,1.5100000000000051,,0.0,74.51,1.5100000000000051,Madden 27 baseline
Mecole Hardman,BUF,WR,WR,73.0,74.25,1.25,51.05186721991702,0.0013333333333333,74.22,1.2199999999999989,Madden 27 + nflverse performance
John Metchie III,CAR,WR,WR,73.0,74.71,1.7099999999999937,74.58091286307054,0.064,74.7,1.7000000000000028,Madden 27 + nflverse performance
Andrei Iosivas,CIN,WR,WR,73.0,74.7,1.7000000000000028,81.07053941908714,0.0773333333333333,75.19,2.1899999999999977,Madden 27 + nflverse performance
Isaac TeSlaa,DET,WR,WR,73.0,74.81,1.8100000000000023,75.52489626556016,0.036,74.84,1.8400000000000034,Madden 27 + nflverse performance
Greg Dortch,DET,WR,WR,73.0,74.48,1.480000000000004,76.28008298755188,0.044,74.56,1.5600000000000023,Madden 27 + nflverse performance
Xavier Hutchinson,HOU,WR,WR,73.0,74.79,1.7900000000000063,82.24066390041494,0.076,75.36,2.3599999999999994,Madden 27 + nflverse performance
Jaylin Noel,HOU,WR,WR,73.0,75.09,2.0900000000000034,76.70331950207469,0.0466666666666666,75.17,2.1700000000000017,Madden 27 + nflverse performance
Justin Watson,HOU,WR,WR,73.0,75.17,2.1700000000000017,56.42946058091287,0.0053333333333333,75.07,2.069999999999993,Madden 27 + nflverse performance
Tre' Harris,LAC,WR,WR,73.0,75.01,2.010000000000005,76.5746887966805,0.0573333333333333,75.1,2.0999999999999943,Madden 27 + nflverse performance
Malik Washington,MIA,WR,WR,73.0,74.56,1.5600000000000023,81.95228215767635,0.0866666666666666,75.2,2.200000000000003,Madden 27 + nflverse performance
Kyle Williams,NE,WR,WR,73.0,74.99,1.9899999999999949,73.53526970954358,0.028,74.95,1.9500000000000028,Madden 27 + nflverse performance
Malachi Fields,NYG,WR,WR,73.0,75.03,2.030000000000001,,0.0,75.03,2.030000000000001,Madden 27 baseline
Tez Johnson,TB,WR,WR,73.0,74.47,1.4699999999999989,80.49585062240665,0.0586666666666666,74.82,1.8199999999999932,Madden 27 + nflverse performance
Van Jefferson,WAS,WR,WR,73.0,74.93,1.9300000000000068,75.6597510373444,0.0693333333333333,74.98,1.980000000000004,Madden 27 + nflverse performance
Antonio Williams,WAS,WR,WR,73.0,74.94,1.9399999999999977,,0.0,74.94,1.9399999999999977,Madden 27 baseline
Treylon Burks,WAS,WR,WR,73.0,74.3,1.2999999999999972,67.78838174273858,0.0293333333333333,74.11,1.1099999999999994,Madden 27 + nflverse performance
Chris Moore,BAL,WR,WR,72.0,74.09,2.0900000000000034,71.57676348547717,0.0306666666666666,74.01,2.010000000000005,Madden 27 + nflverse performance
Trent Sherfield Sr,BUF,WR,WR,72.0,73.84,1.8400000000000034,55.8630705394191,0.0066666666666666,73.72,1.7199999999999989,Madden 27 + nflverse performance
Chris Brazzell II,CAR,WR,WR,72.0,74.14,2.1400000000000006,,0.0,74.14,2.1400000000000006,Madden 27 baseline
Zavion Thomas,CHI,WR,WR,72.0,73.48,1.480000000000004,,0.0,73.48,1.480000000000004,Madden 27 baseline
Pat Bryant II,DEN,WR,WR,72.0,74.1,2.0999999999999943,76.26970954356845,0.0653333333333333,74.24,2.239999999999995,Madden 27 + nflverse performance
Bo Melton,GB,WR,WR,72.0,73.82,1.8199999999999932,67.39004149377594,0.0173333333333333,73.71,1.7099999999999937,Madden 27 + nflverse performance
Skyy Moore,GB,WR,WR,72.0,73.78,1.7800000000000011,62.08713692946058,0.0093333333333333,73.67,1.6700000000000017,Madden 27 + nflverse performance
Ashton Dulin,IND,WR,WR,72.0,73.83,1.8299999999999983,63.82780082987552,0.0133333333333333,73.7,1.7000000000000028,Madden 27 + nflverse performance
Jordan Whittington,LA,WR,WR,72.0,73.77,1.769999999999996,68.26970954356848,0.0333333333333333,73.59,1.5900000000000034,Madden 27 + nflverse performance
Brenen Thompson,LAC,WR,WR,72.0,73.4,1.4000000000000057,,0.0,73.4,1.4000000000000057,Madden 27 baseline
Jack Bech,LV,WR,WR,72.0,74.35,2.3499999999999943,68.11410788381744,0.0386666666666666,74.11,2.1099999999999994,Madden 27 + nflverse performance
Odell Beckham Jr,NYG,WR,WR,72.0,74.22,2.219999999999999,,0.0,74.22,2.219999999999999,Madden 27 baseline
Braxton Berrios,NYG,WR,WR,72.0,73.83,1.8299999999999983,58.28423236514524,0.0106666666666666,73.66,1.6599999999999966,Madden 27 + nflverse performance
Ted Hurst III,TB,WR,WR,72.0,73.96,1.9599999999999937,,0.0,73.96,1.9599999999999937,Madden 27 baseline
Luke McCaffrey,WAS,WR,WR,72.0,73.87,1.8700000000000045,71.46058091286307,0.02,73.82,1.8199999999999932,Madden 27 + nflverse performance
Elijah Sarratt,BAL,WR,WR,71.0,73.49,2.489999999999995,,0.0,73.49,2.489999999999995,Madden 27 baseline
Devontez Walker,BAL,WR,WR,71.0,73.55,2.549999999999997,68.2551867219917,0.0106666666666666,73.49,2.489999999999995,Madden 27 + nflverse performance
Ja'Kobi Lane,BAL,WR,WR,71.0,72.88,1.8799999999999955,,0.0,72.88,1.8799999999999955,Madden 27 baseline
Skyler Bell,BUF,WR,WR,71.0,72.75,1.75,,0.0,72.75,1.75,Madden 27 baseline
David Moore,CAR,WR,WR,71.0,73.47,2.469999999999999,54.50622406639005,0.0013333333333333,73.44,2.4399999999999977,Madden 27 + nflverse performance
Mitchell Tinsley,CIN,WR,WR,71.0,72.3,1.2999999999999972,69.07053941908713,0.032,72.2,1.2000000000000028,Madden 27 + nflverse performance
Tylan Wallace,CLE,WR,WR,71.0,72.76,1.7600000000000051,61.558091286307054,0.0106666666666666,72.64,1.6400000000000006,Madden 27 + nflverse performance
Jonathan Mingo,DAL,WR,WR,71.0,73.53,2.530000000000001,55.44398340248963,0.0066666666666666,73.41,2.4099999999999966,Madden 27 + nflverse performance
Cedrick Wilson Jr,DET,WR,WR,71.0,73.2,2.200000000000003,58.45435684647303,0.012,73.02,2.019999999999996,Madden 27 + nflverse performance
Jalen Royals,KC,WR,WR,71.0,73.15,2.1500000000000057,53.62240663900415,0.004,73.07,2.069999999999993,Madden 27 + nflverse performance
Tyler Scott,LA,WR,WR,71.0,73.18,2.180000000000007,,0.0,73.18,2.180000000000007,Madden 27 baseline
Konata Mumpfield,LA,WR,WR,71.0,73.21,2.2099999999999937,66.85477178423236,0.0306666666666666,73.02,2.019999999999996,Madden 27 + nflverse performance
Phillip Dorsett II,LV,WR,WR,71.0,72.71,1.7099999999999937,,0.0,72.71,1.7099999999999937,Madden 27 baseline
Caleb Douglas,MIA,WR,WR,71.0,73.53,2.530000000000001,,0.0,73.53,2.530000000000001,Madden 27 baseline
Chris Bell,MIA,WR,WR,71.0,73.34,2.3400000000000034,,0.0,73.34,2.3400000000000034,Madden 27 baseline
Tai Felton,MIN,WR,WR,71.0,73.08,2.0799999999999983,55.6597510373444,0.004,73.01,2.010000000000005,Madden 27 + nflverse performance
Trey Palmer,NO,WR,WR,71.0,73.44,2.4399999999999977,,0.0,73.44,2.4399999999999977,Madden 27 baseline
Isaiah Hodgins,NYG,WR,WR,71.0,73.27,2.269999999999996,67.17012448132779,0.0253333333333333,73.12,2.1200000000000045,Madden 27 + nflverse performance
Xavier Gipson,NYG,WR,WR,71.0,72.85,1.8499999999999943,53.61825726141079,0.0026666666666666,72.8,1.7999999999999972,Madden 27 + nflverse performance
Roman Wilson,PIT,WR,WR,71.0,73.27,2.269999999999996,70.39004149377593,0.028,73.19,2.1899999999999977,Madden 27 + nflverse performance
Jacob Cowing,SF,WR,WR,71.0,73.47,2.469999999999999,,0.0,73.47,2.469999999999999,Madden 27 baseline
K.J. Osborn,TEN,WR,WR,71.0,73.55,2.549999999999997,,0.0,73.55,2.549999999999997,Madden 27 baseline
Reggie Virgil,ARI,WR,WR,70.0,72.44,2.4399999999999977,,0.0,72.44,2.4399999999999977,Madden 27 baseline
Lajohntay Wester,BAL,WR,WR,70.0,72.46,2.4599999999999937,50.47302904564316,0.0,72.46,2.4599999999999937,Madden 27 baseline
Scott Miller,CHI,WR,WR,70.0,72.43,2.430000000000007,60.66597510373444,0.0186666666666666,72.21,2.2099999999999937,Madden 27 + nflverse performance
Colbie Young,CIN,WR,WR,70.0,72.36,2.3599999999999994,,0.0,72.36,2.3599999999999994,Madden 27 baseline
Charlie Jones,CIN,WR,WR,70.0,72.31,2.3100000000000023,51.05186721991702,0.0013333333333333,72.28,2.280000000000001,Madden 27 + nflverse performance
Kendrick Law,DET,WR,WR,70.0,71.71,1.7099999999999937,,0.0,71.71,1.7099999999999937,Madden 27 baseline
Savion Williams,GB,WR,WR,70.0,71.68,1.6800000000000068,66.83817427385893,0.0133333333333333,71.62,1.6200000000000045,Madden 27 + nflverse performance
Cyrus Allen,KC,WR,WR,70.0,71.92,1.9200000000000017,,0.0,71.92,1.9200000000000017,Madden 27 baseline
Derius Davis,LAC,WR,WR,70.0,72.1,2.0999999999999943,55.71576763485477,0.004,72.03,2.030000000000001,Madden 27 + nflverse performance
KeAndre Lambert-Smith,LAC,WR,WR,70.0,72.04,2.0400000000000063,62.7883817427386,0.016,71.89,1.8900000000000006,Madden 27 + nflverse performance
Terrace Marshall Jr,MIA,WR,WR,70.0,72.66,2.6599999999999966,,0.0,72.66,2.6599999999999966,Madden 27 baseline
Jalen Reagor,MIA,WR,WR,70.0,71.83,1.8299999999999983,,0.0,71.83,1.8299999999999983,Madden 27 baseline
Bryce Lance,NO,WR,WR,70.0,72.57,2.569999999999993,,0.0,72.57,2.569999999999993,Madden 27 baseline
Bub Means,NO,WR,WR,70.0,72.19,2.1899999999999977,,0.0,72.19,2.1899999999999977,Madden 27 baseline
Mason Tipton,NO,WR,WR,70.0,72.23,2.230000000000004,64.21991701244814,0.0226666666666666,72.05,2.049999999999997,Madden 27 + nflverse performance
Jalin Hyatt,NYG,WR,WR,70.0,72.47,2.469999999999999,58.69087136929461,0.0186666666666666,72.21,2.2099999999999937,Madden 27 + nflverse performance
A.T. Perry,PIT,WR,WR,70.0,72.6,2.5999999999999943,,0.0,72.6,2.5999999999999943,Madden 27 baseline
Ben Skowronek,PIT,WR,WR,70.0,72.53,2.530000000000001,62.48132780082988,0.008,72.45,2.450000000000003,Madden 27 + nflverse performance
Dante Pettis,BUF,WR,WR,69.0,71.17,2.1700000000000017,62.89211618257262,0.0146666666666666,71.05,2.049999999999997,Madden 27 + nflverse performance
Ainias Smith,CAR,WR,WR,69.0,71.56,2.5600000000000023,,0.0,71.56,2.5600000000000023,Madden 27 baseline
Jahdae Walker,CHI,WR,WR,69.0,71.14,2.1400000000000006,65.97925311203319,0.0133333333333333,71.07,2.069999999999993,Madden 27 + nflverse performance
Isaiah Bond,CLE,WR,WR,69.0,71.36,2.3599999999999994,73.25933609958506,0.0586666666666666,71.47,2.469999999999999,Madden 27 + nflverse performance
Jamari Thrash,CLE,WR,WR,69.0,71.49,2.489999999999995,63.10995850622407,0.02,71.32,2.319999999999993,Madden 27 + nflverse performance
Malachi Corley,CLE,WR,WR,69.0,71.27,2.269999999999996,64.57468879668049,0.0186666666666666,71.15,2.1500000000000057,Madden 27 + nflverse performance
Tyler Johnson,DAL,WR,WR,69.0,71.61,2.6099999999999994,69.27800829875518,0.024,71.55,2.549999999999997,Madden 27 + nflverse performance
Denzel Mims,DAL,WR,WR,69.0,71.3,2.299999999999997,,0.0,71.3,2.299999999999997,Madden 27 baseline
Lil'Jordan Humphrey,DEN,WR,WR,69.0,71.38,2.3799999999999955,69.13900414937758,0.0333333333333333,71.31,2.3100000000000023,Madden 27 + nflverse performance
Deion Burks,IND,WR,WR,69.0,71.62,2.6200000000000045,,0.0,71.62,2.6200000000000045,Madden 27 baseline
Anthony Gould,IND,WR,WR,69.0,71.5,2.5,53.61825726141079,0.0026666666666666,71.45,2.450000000000003,Madden 27 + nflverse performance
Malik Benson,LV,WR,WR,69.0,71.32,2.319999999999993,,0.0,71.32,2.319999999999993,Madden 27 baseline
Kevin Coleman Jr.,MIA,WR,WR,69.0,71.1,2.0999999999999943,,0.0,71.1,2.0999999999999943,Madden 27 baseline
