player_name,team,position,overall,speed,strength,agility,change_of_direction,injury,awareness,id,firstName,lastName,birthdate,height,weight,overallRating,college,handedness,age,jerseyNum,yearsPro,avatarUrl,archetype,iteration_id,iteration_label,stats_acceleration_value,stats_acceleration_diff,stats_agility_value,stats_agility_diff,stats_jumping_value,stats_jumping_diff,stats_stamina_value,stats_stamina_diff,stats_strength_value,stats_strength_diff,stats_awareness_value,stats_awareness_diff,stats_bCVision_value,stats_bCVision_diff,stats_blockShedding_value,stats_blockShedding_diff,stats_breakSack_value,stats_breakSack_diff,stats_breakTackle_value,stats_breakTackle_diff,stats_carrying_value,stats_carrying_diff,stats_catchInTraffic_value,stats_catchInTraffic_diff,stats_catching_value,stats_catching_diff,stats_changeOfDirection_value,stats_changeOfDirection_diff,stats_deepRouteRunning_value,stats_deepRouteRunning_diff,stats_finesseMoves_value,stats_finesseMoves_diff,stats_hitPower_value,stats_hitPower_diff,stats_impactBlocking_value,stats_impactBlocking_diff,stats_injury_value,stats_injury_diff,stats_jukeMove_value,stats_jukeMove_diff,stats_kickAccuracy_value,stats_kickAccuracy_diff,stats_kickPower_value,stats_kickPower_diff,stats_kickReturn_value,stats_kickReturn_diff,stats_leadBlock_value,stats_leadBlock_diff,stats_manCoverage_value,stats_manCoverage_diff,stats_mediumRouteRunning_value,stats_mediumRouteRunning_diff,stats_overall_value,stats_overall_diff,stats_passBlock_value,stats_passBlock_diff,stats_passBlockFinesse_value,stats_passBlockFinesse_diff,stats_passBlockPower_value,stats_passBlockPower_diff,stats_playAction_value,stats_playAction_diff,stats_playRecognition_value,stats_playRecognition_diff,stats_powerMoves_value,stats_powerMoves_diff,stats_press_value,stats_press_diff,stats_pursuit_value,stats_pursuit_diff,stats_release_value,stats_release_diff,stats_runBlock_value,stats_runBlock_diff,stats_runBlockFinesse_value,stats_runBlockFinesse_diff,stats_runBlockPower_value,stats_runBlockPower_diff,stats_runningStyle_value,stats_runningStyle_diff,stats_shortRouteRunning_value,stats_shortRouteRunning_diff,stats_spectacularCatch_value,stats_spectacularCatch_diff,stats_speed_value,stats_speed_diff,stats_spinMove_value,stats_spinMove_diff,stats_stiffArm_value,stats_stiffArm_diff,stats_tackle_value,stats_tackle_diff,stats_throwAccuracyDeep_value,stats_throwAccuracyDeep_diff,stats_throwAccuracyMid_value,stats_throwAccuracyMid_diff,stats_throwAccuracyShort_value,stats_throwAccuracyShort_diff,stats_throwOnTheRun_value,stats_throwOnTheRun_diff,stats_throwPower_value,stats_throwPower_diff,stats_throwUnderPressure_value,stats_throwUnderPressure_diff,stats_toughness_value,stats_toughness_diff,stats_trucking_value,stats_trucking_diff,stats_zoneCoverage_value,stats_zoneCoverage_diff,playerAbilities,identity_source
Brycen Tremayne,CAR,WR,68,87,68,87,83,87,69,4724,Brycen,Tremayne,1999-11-18,76,212,68,Stanford,1,25,87,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11071.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,90,0,87,0,81,0,85,0,68,0,69,0,78,0,27,0,19,0,71,0,71,0,78,0,82,0,83,0,68,0,10,0,22,0,45,0,87,0,74,0,19,0,15,0,45,0,28,0,10,0,71,0,68,0,27,0,17,0,21,0,10,0,22,0,10,0,14,0,31,0,67,0,50,0,33,0,26,0,Long Stride Default,0,72,0,79,0,87,0,68,0,47,0,29,0,11,0,13,0,15,0,15,0,24,0,17,0,86,0,44,0,17,0,,rosters.csv
Cedric Johnson,CIN,DL,68,85,79,69,66,88,68,14876,Cedric,Johnson,2002-09-06,75,264,68,Ole Miss,1,22,52,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10126.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,89,0,69,0,90,0,78,0,79,0,68,0,26,0,74,0,12,0,20,0,38,0,24,0,40,0,66,0,3,0,70,0,75,0,81,0,88,0,19,0,10,0,16,0,10,0,18,0,40,0,7,0,68,0,45,0,45,0,45,0,6,0,67,0,68,0,21,0,77,0,13,0,45,0,45,0,45,0,Long Stride Default,0,12,0,23,0,85,0,14,0,30,0,76,0,6,0,6,0,6,0,6,0,23,0,10,0,82,0,32,0,46,0,,rosters.csv
Chris Rumph II,NO,LB,68,80,74,80,74,89,60,21923,Chris,Rumph II,1998-10-19,74,244,68,Duke,1,26,58,4,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1586.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,88,0,80,0,80,0,79,0,74,0,60,0,27,0,70,3,12,0,17,0,40,0,25,0,36,0,74,0,7,0,72,0,77,0,75,0,89,0,37,0,16,0,15,0,10,0,19,0,37,0,9,0,68,1,45,0,45,0,45,0,6,0,57,0,59,0,33,0,78,0,23,0,45,0,45,0,45,0,Long Stride Loose,0,15,0,24,0,80,0,35,0,27,0,78,2,6,0,6,0,6,0,6,0,26,0,12,0,81,0,25,0,47,0,,rosters.csv
Chuma Edoga,JAX,OL,68,70,84,66,54,83,75,20366,Chuma,Edoga,1997-05-25,75,308,68,USC,1,28,55,6,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9446.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,67,0,66,0,63,0,83,0,84,0,75,0,20,0,26,0,12,0,9,0,24,0,21,0,29,0,54,0,5,0,10,0,35,0,77,0,83,0,10,0,30,0,40,0,6,0,81,0,12,0,7,0,68,0,69,0,71,0,67,0,6,0,15,0,10,0,10,0,27,0,15,0,72,0,75,0,69,0,Default Stride Awkward,0,17,0,16,0,70,0,10,0,30,0,36,0,6,0,6,0,6,0,6,0,23,0,3,0,79,0,28,0,15,0,,rosters.csv
CJ West,SF,DL,68,74,84,64,53,88,63,15221,CJ,West,2002-06-12,73,316,68,Indiana,1,23,99,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10776.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,77,0,64,0,80,0,81,0,84,0,63,0,22,0,82,0,19,0,23,0,40,0,18,0,19,0,53,0,12,0,62,0,76,0,83,0,88,0,20,0,16,0,24,0,28,0,24,0,13,0,15,0,68,0,45,0,45,0,45,0,12,0,62,0,76,0,12,0,76,0,17,0,45,0,45,0,45,0,Default Stride Awkward,0,17,0,18,0,74,0,20,0,34,0,74,0,8,0,10,0,15,0,17,0,25,0,14,0,88,0,29,0,16,0,,rosters.csv
Cody Ford,CIN,OL,68,67,87,55,52,84,70,20531,Cody,Ford,1996-12-28,75,345,68,Oklahoma,1,28,61,6,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9459.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,66,0,55,0,71,0,83,0,87,0,70,0,10,0,14,0,12,0,8,0,36,0,15,0,23,0,52,0,5,0,10,0,20,0,81,0,84,0,10,0,12,0,14,0,10,0,82,0,16,0,5,0,68,-1,71,0,68,0,73,0,6,0,24,0,10,0,10,0,23,0,15,0,72,0,71,0,74,0,Default Stride Awkward,0,15,0,15,0,67,0,10,0,10,0,14,0,6,0,6,0,6,0,6,0,16,0,7,0,88,0,10,0,12,0,,rosters.csv
Craig Reynolds,,,68,89,66,84,80,86,74,20882,Craig,Reynolds,1996-06-15,71,215,68,Kutztown,1,29,13,7,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/544.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,89,0,84,0,84,0,82,0,66,0,74,0,77,0,32,0,28,0,75,0,87,0,55,0,67,0,80,0,50,0,13,0,27,0,54,0,86,0,78,0,13,0,18,0,76,0,56,0,15,0,52,0,68,0,49,0,30,0,35,0,16,0,18,0,19,0,15,0,34,0,57,0,31,0,21,0,26,0,Default,0,61,0,52,0,89,0,69,0,69,0,29,0,17,0,21,0,27,0,28,0,31,0,23,0,81,0,67,0,21,0,,ea
Daniel Hardy,CHI,DL,68,83,71,89,74,90,61,22500,Daniel,Hardy,1998-12-15,75,240,68,Montana State,1,26,92,3,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2522.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,90,0,89,0,91,0,74,0,71,0,61,0,32,0,65,0,15,0,29,0,38,0,22,0,33,0,74,0,5,0,64,0,84,0,74,0,90,0,37,0,15,0,17,0,10,0,19,0,25,0,10,0,68,0,45,0,45,0,45,0,6,0,59,0,61,0,32,0,75,0,15,0,45,0,45,0,45,0,Default Stride Loose,0,15,0,25,0,83,0,33,0,38,0,81,0,6,0,6,0,6,0,6,0,23,0,12,0,78,0,35,0,36,0,,rosters.csv
Daniel Scott,IND,DB,68,91,67,91,86,89,64,23085,Daniel,Scott,1998-10-26,73,208,68,California,1,26,32,2,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2385.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,93,0,91,0,93,0,88,0,67,0,64,0,67,0,47,0,17,0,55,0,60,0,61,0,70,0,86,0,39,0,55,0,67,0,49,0,89,0,72,0,21,0,25,0,55,0,20,0,70,0,41,0,68,0,30,0,30,0,30,0,16,0,60,0,47,0,67,0,65,0,48,0,35,0,35,0,35,0,Default Stride Loose,0,45,0,68,0,91,0,65,0,45,0,61,0,24,0,28,0,34,0,27,0,35,0,17,0,79,0,42,0,68,0,,rosters.csv
Darian Kinnard,GB,OL,68,62,86,50,49,91,60,22114,Darian,Kinnard,1999-12-29,77,322,68,Kentucky,1,25,70,3,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1799.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,72,0,50,0,64,0,80,0,86,0,60,0,12,0,29,0,15,0,17,0,24,0,15,0,23,0,49,0,5,0,12,0,37,0,87,0,91,0,13,0,12,0,14,0,10,0,71,0,8,0,5,0,68,0,69,0,65,0,72,0,6,0,10,0,19,0,10,0,19,0,12,0,78,0,77,0,79,0,Default Stride Awkward,0,10,0,12,0,62,0,12,0,28,0,32,0,6,0,6,0,6,0,6,0,21,0,8,0,86,0,31,0,8,0,,rosters.csv
Darius Cooper,PHI,WR,68,89,65,81,85,91,64,4727,Darius,Cooper,2001-11-22,71,210,68,Tarleton State,1,23,80,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11088.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,91,0,81,0,88,0,88,0,65,0,64,0,77,0,24,0,20,0,73,0,73,0,79,0,80,0,85,0,75,0,11,0,34,0,44,0,91,0,77,0,22,0,23,0,54,0,26,0,18,0,73,0,68,0,30,0,33,0,27,0,21,0,24,0,11,0,22,0,32,0,68,0,51,0,38,0,33,0,Default,0,72,0,79,0,89,0,70,0,50,0,35,0,12,0,17,0,20,0,20,0,32,0,21,0,87,0,43,0,26,0,,rosters.csv
David Quessenberry,LA,OL,68,68,85,62,54,92,83,1732,David,Quessenberry,1990-08-24,77,310,68,San Jose St.,1,35,68,8,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6030.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,68,0,62,0,73,0,93,0,85,0,83,0,10,0,39,0,12,0,9,0,64,0,57,0,62,0,54,0,21,0,15,0,20,0,79,0,92,0,10,0,21,0,22,0,10,0,83,0,13,0,29,0,68,0,68,0,66,0,72,0,6,0,20,0,25,0,10,0,29,0,45,0,74,0,76,0,72,0,Default Stride Awkward,0,39,0,54,0,68,0,10,0,19,0,41,0,6,0,6,0,6,0,6,0,30,0,10,0,80,0,20,0,15,0,,rosters.csv
Deane Leonard,LAC,DB,68,93,60,82,86,89,60,22491,Deane,Leonard,1999-11-20,72,195,68,Ole Miss,1,25,33,3,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2574.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,94,0,82,0,80,0,87,0,60,0,60,0,54,0,51,0,10,0,48,0,55,0,50,0,57,0,86,0,11,0,41,0,65,0,49,0,89,0,70,0,15,0,11,0,35,0,19,0,67,0,16,0,68,0,35,0,35,0,35,0,15,0,60,0,32,0,72,0,73,0,20,0,35,0,35,0,35,0,Default Stride Loose,0,26,0,51,0,93,0,61,0,35,0,62,0,10,0,10,0,15,0,15,0,23,0,11,0,79,0,38,0,65,0,,rosters.csv
DeeJay Dallas,JAX,RB,68,88,75,79,76,91,75,20922,DeeJay,Dallas,1998-09-16,70,214,68,Miami,1,26,20,5,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/227.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,86,0,79,0,81,0,84,0,75,0,75,0,78,0,32,0,33,0,78,0,90,0,60,0,71,0,76,0,53,0,17,0,25,0,44,0,91,0,76,0,16,0,20,0,76,0,43,0,24,0,61,0,68,0,52,0,35,0,38,0,31,0,24,0,13,0,26,0,44,0,63,0,49,0,33,0,36,0,Default Stride High and Tight,0,67,0,56,0,88,0,72,0,76,0,42,0,28,0,37,0,39,0,37,0,42,0,29,0,83,0,81,0,34,0,,rosters.csv
Dell Pettus,NE,DB,68,89,64,83,79,92,67,1351,Dell,Pettus,2001-06-02,71,200,68,Troy,1,24,24,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10952.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,91,0,83,0,81,0,86,0,64,0,67,0,68,0,56,0,22,0,53,0,65,0,61,0,67,0,79,0,27,0,44,0,73,0,58,0,92,0,69,0,12,0,19,0,45,0,25,0,68,0,32,0,68,0,35,0,35,0,35,0,7,0,66,0,33,0,64,0,77,0,40,0,35,0,35,0,35,0,Default Stride Loose,0,36,0,64,0,89,0,60,0,47,0,69,0,10,0,12,0,15,0,17,0,26,0,7,0,87,0,42,0,66,0,,rosters.csv
Dillon Gabriel,CLE,QB,68,83,58,79,78,89,71,16143,Dillon,Gabriel,2000-12-28,72,205,68,Oregon,0,24,8,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10557.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,86,0,79,0,72,0,91,0,58,0,71,0,75,0,33,0,66,0,65,0,62,0,21,0,41,0,78,0,18,0,32,0,30,0,31,0,89,0,59,0,37,0,49,0,21,0,30,0,24,0,16,0,68,0,24,0,27,0,25,0,84,0,29,0,30,0,22,0,39,0,28,0,18,0,26,0,29,0,Default,0,21,0,18,0,83,0,54,0,46,0,35,0,80,0,80,0,84,0,77,0,84,0,81,-1,90,0,34,0,48,0,,rosters.csv
Donald Parham,,,68,85,71,75,70,83,69,20436,Donald,Parham,1997-08-16,80,237,68,Stetson,1,28,89,5,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1498.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,83,0,75,0,91,0,86,0,71,0,69,0,66,0,32,0,17,0,61,0,73,0,76,0,81,0,70,0,59,0,17,0,33,0,58,0,83,0,72,0,19,0,21,0,18,0,43,0,14,0,64,0,68,0,58,0,53,0,57,0,6,0,22,0,17,0,17,0,38,0,69,0,58,0,53,0,56,0,Long Stride Loose,0,67,0,79,0,85,0,66,0,62,0,38,0,6,0,10,0,15,0,10,0,30,0,10,0,87,0,64,0,21,0,,ea
Dondrea Tillman,DEN,LB,68,73,77,72,65,85,70,1397,Dondrea,Tillman,1998-04-30,76,247,68,IUP,1,27,92,2,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10975.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,80,0,72,0,80,0,77,0,77,0,70,0,48,5,73,0,16,0,38,7,36,0,33,2,42,7,65,0,10,0,60,0,81,0,78,0,85,0,50,0,14,0,13,0,10,0,32,0,35,2,15,0,68,0,45,0,45,0,45,0,6,0,69,0,73,0,32,0,81,0,12,0,45,0,45,0,45,0,Long Stride Loose,0,20,0,38,3,73,0,45,0,43,0,81,0,6,0,6,0,6,0,6,0,20,0,16,0,81,0,32,0,43,2,,rosters.csv
Dont'e Thornton Jr,LV,WR,68,96,70,81,78,84,67,15065,Dont'e,Thornton Jr,2002-11-30,77,205,68,Tennessee,1,22,10,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10754.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,94,0,81,0,82,0,79,0,70,0,67,0,75,0,39,0,21,0,68,0,72,0,75,0,75,0,78,0,74,0,33,0,41,0,43,0,84,0,75,0,21,0,28,0,50,0,32,0,49,0,69,0,68,0,29,0,19,0,27,0,31,0,39,0,33,0,28,0,48,0,72,0,50,0,30,0,29,0,Long Stride Loose,0,68,0,73,0,96,0,69,0,43,0,51,0,10,0,11,0,19,0,23,0,17,0,32,0,80,0,30,0,56,0,,rosters.csv
Donte Kent,PIT,DB,68,93,56,79,81,90,61,14995,Donte,Kent,2001-09-28,70,187,68,Central Michigan,1,23,34,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10928.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,93,0,79,0,91,0,92,0,56,0,61,0,75,0,47,0,18,0,49,0,53,0,49,0,65,0,81,0,27,0,30,0,49,0,37,0,90,0,75,0,15,0,20,0,79,0,20,0,69,0,28,0,68,0,35,0,35,0,25,0,28,0,62,0,23,0,68,0,72,0,30,0,26,0,35,0,25,0,Default,0,30,0,60,0,93,0,67,0,36,0,62,0,17,0,7,0,24,0,21,0,20,0,30,0,91,0,30,0,69,0,,rosters.csv
Drew Sample,CIN,TE,68,82,73,77,72,89,67,20395,Drew,Sample,1996-04-16,77,260,68,Washington,1,29,89,6,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9617.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,84,0,77,0,81,0,84,0,73,0,67,0,69,0,47,0,16,0,46,0,73,0,78,0,77,0,72,0,56,0,37,0,43,0,71,0,89,0,57,0,14,0,15,0,15,0,59,0,17,0,61,0,68,0,60,0,54,0,59,0,10,0,24,0,23,0,19,0,54,0,68,0,65,0,65,0,62,0,Long Stride Default,0,66,0,79,0,82,0,53,0,61,0,43,0,10,0,15,0,20,0,10,0,26,0,14,0,86,0,63,0,23,0,,rosters.csv
Dylan Laube,LV,RB,68,88,67,88,90,91,62,1122,Dylan,Laube,1999-12-14,70,208,68,New Hampshire,1,25,23,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10151.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,89,0,88,0,84,0,91,0,67,0,62,0,81,0,26,0,20,0,73,0,85,0,65,0,75,0,90,0,59,0,10,0,22,0,34,0,91,0,78,0,25,0,25,0,84,0,28,0,11,0,64,0,68,0,50,0,25,0,30,0,10,0,13,0,10,0,15,0,32,0,63,0,31,0,25,0,28,0,Default,0,70,0,63,0,88,0,73,0,71,0,27,0,10,0,10,0,15,0,10,0,27,0,17,0,92,0,75,0,16,0,,rosters.csv
Efton Chism III,NE,WR,68,84,66,90,91,91,60,4663,Efton,Chism III,2001-10-26,71,193,68,Eastern Wash.,1,23,86,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11072.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,87,0,90,0,85,0,91,0,66,0,60,0,81,0,37,0,33,0,74,0,73,0,78,0,81,0,91,0,70,0,25,0,35,0,45,0,91,0,76,0,13,0,19,0,79,0,27,0,15,0,74,0,68,0,29,0,20,0,24,0,15,0,22,0,22,0,20,0,44,0,67,0,50,0,32,0,27,0,Short Stride Loose,0,75,0,77,0,84,0,73,0,52,0,33,0,20,0,26,0,31,0,32,0,42,0,31,0,88,0,50,0,21,0,,rosters.csv
Elijah Wilkinson,ARI,OL,68,70,85,60,45,86,80,13028,Elijah,Wilkinson,1995-02-10,76,329,68,Massachusetts,1,30,71,8,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9312.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,56,0,60,0,71,0,83,0,85,0,80,0,24,0,33,0,12,0,10,0,20,0,15,0,26,0,45,0,5,0,20,0,35,0,80,0,86,0,30,0,22,0,25,0,10,0,75,0,10,0,5,0,68,0,72,0,74,0,70,0,6,0,24,0,30,0,10,0,38,0,12,0,72,0,74,0,70,0,Long Stride Awkward,0,10,0,20,0,70,0,25,0,36,0,37,0,6,0,6,0,6,0,6,0,32,0,12,0,83,0,33,0,12,0,,rosters.csv
Elijah Hicks,CHI,DB,68,88,58,77,75,91,70,21795,Elijah,Hicks,1999-10-16,71,204,68,California,1,25,22,3,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2528.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,90,0,77,0,84,0,88,0,58,0,70,0,66,0,50,0,21,0,52,0,60,0,51,0,69,0,75,0,10,0,42,0,78,0,57,0,91,0,72,0,24,0,22,0,35,0,21,0,66,0,10,0,68,0,35,0,35,0,35,0,6,0,72,0,34,0,67,0,73,0,25,0,35,0,35,0,35,0,Default Stride Loose,0,15,0,62,0,88,0,64,0,35,0,69,0,6,0,6,0,6,0,6,0,30,0,14,0,85,0,39,0,68,0,,rosters.csv
Eric Gray,NYG,RB,68,86,69,85,86,92,67,22736,Eric,Gray,1999-11-04,70,210,68,Oklahoma,1,25,20,2,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2175.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,90,0,85,0,86,0,86,0,69,0,67,0,82,0,24,0,24,0,76,0,85,0,47,0,72,0,86,0,48,0,10,0,23,0,33,0,92,0,79,0,10,0,16,0,72,0,28,0,10,0,56,0,68,0,55,0,37,0,32,0,17,0,13,0,10,0,14,0,34,0,49,0,31,0,24,0,18,0,Long Stride Default,0,63,0,49,0,86,0,73,0,70,0,25,0,15,0,19,0,24,0,21,0,24,0,19,0,90,0,70,0,16,0,,rosters.csv
Gunnar Helm,TEN,TE,68,78,74,79,73,91,72,15116,Gunnar,Helm,2002-09-06,77,241,68,Texas,1,22,84,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10582.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,80,0,79,0,80,0,90,0,74,0,72,0,71,0,44,0,32,0,65,0,71,0,74,0,80,0,73,0,60,0,34,0,34,0,62,0,91,0,65,0,20,0,25,0,26,0,56,0,24,0,62,0,68,0,59,0,58,0,60,0,18,0,21,0,40,0,10,0,45,0,67,0,60,0,58,0,61,0,Long Stride Loose,0,67,0,75,0,78,0,59,0,65,0,41,0,15,0,7,0,13,0,29,0,21,0,30,0,90,0,65,0,24,0,,rosters.csv
Isaiah Adams,ARI,OL,68,65,86,59,56,90,69,14716,Isaiah,Adams,2000-07-21,76,315,68,Illinois,1,25,74,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9994.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,70,0,59,0,63,0,85,0,86,0,69,0,33,0,37,0,14,0,35,0,29,0,37,0,32,0,56,0,14,0,32,0,50,0,82,0,90,0,32,0,11,0,15,0,5,0,82,0,11,0,15,0,68,0,73,0,73,0,73,0,21,0,31,0,32,0,11,0,35,0,13,0,71,0,74,0,72,0,Default Stride Awkward,0,21,0,15,0,65,0,26,0,25,0,40,0,22,0,24,0,31,0,15,0,31,0,14,0,90,0,42,0,11,0,,rosters.csv
Jackson Slater,TEN,OL,68,72,89,61,52,87,68,4605,Jackson,Slater,2003-05-30,75,311,68,Sacramento State,1,22,64,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10733.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,72,0,61,0,79,0,86,0,89,0,68,0,13,0,36,0,11,0,8,0,29,0,25,0,25,0,52,0,5,0,33,0,22,0,81,0,87,0,11,0,12,0,17,0,10,0,79,0,12,0,5,0,68,0,70,0,69,0,71,0,5,0,24,0,35,0,10,0,31,0,15,0,72,0,71,0,72,0,Default Stride Awkward,0,13,0,24,0,72,0,10,0,15,0,35,0,5,0,5,0,5,0,5,0,24,0,9,0,87,0,26,0,14,0,,rosters.csv
Jacob Phillips,,,68,82,73,71,72,80,64,20997,Jacob,Phillips,1999-04-01,75,228,68,LSU,1,26,54,5,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/524.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,85,0,71,0,87,0,83,0,73,0,64,0,41,0,71,0,12,0,31,0,47,0,45,0,56,0,72,0,22,0,53,0,80,0,80,0,80,0,36,0,20,0,20,0,10,0,36,0,51,0,27,0,68,0,50,0,45,0,45,0,6,0,67,0,47,0,48,0,82,0,25,0,43,0,45,0,45,0,Default Stride Loose,0,31,0,52,0,82,0,28,0,33,0,82,0,6,0,6,0,6,0,6,0,24,0,12,0,88,0,35,0,57,0,,ea
Jake Browning,TB,QB,68,79,57,76,73,93,72,20329,Jake,Browning,1996-04-11,74,209,68,Washington,1,29,6,5,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9399.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,82,0,76,0,72,0,79,0,57,0,72,0,62,0,22,0,61,0,41,0,66,0,27,0,39,0,73,0,10,0,10,0,15,0,15,0,93,0,56,0,47,0,59,0,10,0,12,0,10,0,13,0,68,0,11,0,10,0,10,0,74,0,15,0,10,0,10,0,30,0,14,0,11,0,10,0,10,0,Default,0,24,0,33,0,79,0,41,0,32,0,19,0,74,0,80,0,85,0,76,0,87,0,77,0,90,0,33,0,13,0,,rosters.csv
Jalen Rivers,CIN,OL,68,63,83,56,49,82,67,15133,Jalen,Rivers,2002-09-12,78,319,68,Miami,1,22,74,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10708.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,65,0,56,0,69,0,85,0,83,0,67,0,13,0,23,0,12,0,12,0,40,0,18,0,21,0,49,0,5,0,23,0,27,0,87,0,82,0,15,0,23,0,13,0,24,0,80,0,11,0,5,0,68,2,70,0,70,0,73,0,6,0,29,0,34,0,10,0,21,0,18,0,72,0,72,0,74,0,Long Stride Awkward,0,16,0,18,0,63,0,12,0,13,0,24,0,6,0,6,0,6,0,6,0,23,0,12,0,83,0,32,0,13,0,,rosters.csv
Jalen Travis,IND,OL,68,68,88,57,50,87,68,15152,Jalen,Travis,2002-04-19,80,339,68,Iowa State,1,23,75,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10758.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,70,0,57,0,84,0,86,0,88,0,68,0,14,0,29,0,15,0,11,0,28,0,21,0,22,0,50,0,5,0,20,0,32,0,82,0,87,0,17,0,17,0,13,0,10,0,80,0,11,0,5,0,68,0,73,0,73,0,75,0,6,0,24,0,26,0,15,0,21,0,23,0,73,0,71,0,73,0,Long Stride Awkward,0,18,0,18,0,68,0,10,0,51,0,28,0,6,0,6,0,6,0,6,0,17,0,12,0,87,0,26,0,14,0,,rosters.csv
